Source Server,Batch GUID,ROOTGUID,OrderID,Batch Name,Product Name,Batch Act Start,Batch Act End,Batch Transfer Time,Quantity,Material Name,Material Code,sp_prot,SetPoint Float,Actual Value Float,FormulaCategoryName
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,KENZYME PRO,77,100.0,2.7,3.110532,Production Recipes
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,Limestone,113,100.0,55.485,69.82056,Production Recipes
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,LYSOFORTE DRY,30,100.0,0.9,0.9302663,Production Recipes
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,Maize,100,100.0,2679.705,2678.385,Production Recipes
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,Methionine,12,100.0,10.62,11.14005,Production Recipes
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,Monocalcium Phos,204,100.0,38.745,39.0625,Production Recipes
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,NOVELA ECL,6,100.0,0.45,0.5801504,Production Recipes
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,Provi Oxi Stop,21,100.0,0.45,0.9418404,Production Recipes
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,Rovabio P10,176,100.0,2.25,3.310184,Production Recipes
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,Sacox (500g),91,100.0,2.25,3.252315,Production Recipes
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,Salt,202,100.0,12.96,13.16551,Production Recipes
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,SOLIS,124,100.0,6.75,7.392941,Production Recipes
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,SOUDIOM Bicarbon,35,100.0,8.955,9.114586,Production Recipes
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,SOYA-,105,100.0,1619.145,1619.618,Production Recipes
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,Soya Oil,210,100.0,37.35,37.75,Production Recipes
Server2,D8C577DF-4D28-4216-952B-249BC2AA3D8F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 2,BROILER GROWER,2026-07-23 02:39:12.147,2026-07-23 04:24:52.847,2026-07-23 04:25:57.277,4500.0,TermiN-8,33,100.0,6.75,0.0,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,BETAIN HCL,142,100.0,2.25,2.349537,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,BIOSTRONG 510,140,100.0,0.675,0.7711227,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,Broiler Mineral Mix,31,100.0,4.05,5.729167,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,Broiler Starter PX,69,100.0,4.05,5.202546,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,Choline Chloride 60%,26,100.0,2.7,2.633102,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,KENZYME PRO,77,100.0,2.7,3.226274,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,Limestone,113,100.0,55.485,67.62158,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,LYSOFORTE DRY,30,100.0,0.9,0.8695023,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,Maize,100,100.0,2679.705,2675.202,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,Methionine,12,100.0,10.62,10.99537,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,Monocalcium Phos,204,100.0,38.745,39.0625,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,NOVELA ECL,6,100.0,0.45,0.5396413,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,Provi Oxi Stop,21,100.0,0.45,1.011285,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,Rovabio P10,176,100.0,2.25,2.777779,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,Sacox (500g),91,100.0,2.25,3.200232,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,Salt,202,100.0,12.96,13.16551,Production Recipes
Server2,A10B3201-59EA-4429-A85C-C1B94A2955DB,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 1,BROILER GROWER,2026-07-23 02:39:10.147,2026-07-23 04:15:37.723,2026-07-23 04:16:41.317,4500.0,SOLIS,124,100.0,6.75,7.016783,Production Recipes
